wlBest Fit  Median  -1 Sig  +1 Sig  -2 Sig  +2 sig  
       4.3365134    0.0032459965    0.0031683142    0.0028079454    0.0034056587    0.0026101064    0.0036191473
       4.3327556    0.0031506278    0.0030745542    0.0027263212    0.0033016268    0.0025282416    0.0035040294
       4.3290043    0.0031495767    0.0030764321    0.0027501415    0.0033031591    0.0025633835    0.0035056431
       4.3252595    0.0031463371    0.0030832828    0.0027664199    0.0033060039    0.0025893110    0.0035040009
       4.3215212    0.0031479934    0.0030848045    0.0027825150    0.0033201419    0.0025935956    0.0035191837
       4.3177893    0.0031570848    0.0030941903    0.0027712944    0.0033194903    0.0025872823    0.0035374734
       4.3140638    0.0032096573    0.0031474220    0.0028165764    0.0033794961    0.0026254948    0.0035996795
       4.3103448    0.0032681341    0.0031988571    0.0028649564    0.0034417257    0.0026686749    0.0036496501
       4.3066322    0.0032543463    0.0031896369    0.0028349680    0.0034257676    0.0026317713    0.0036562297
       4.3029260    0.0032284374    0.0031734828    0.0028356960    0.0034190086    0.0026338052    0.0036589973
       4.2992261    0.0032053412    0.0031514459    0.0028233007    0.0033939426    0.0026174892    0.0036480487
       4.2955326    0.0031531338    0.0030984664    0.0027628978    0.0033396786    0.0025471530    0.0035897493
       4.2918455    0.0031281842    0.0030676682    0.0027176001    0.0032959143    0.0024771703    0.0035430291
       4.2881647    0.0031150318    0.0030664669    0.0027573445    0.0032905506    0.0025199315    0.0035140929
       4.2844901    0.0030926194    0.0030460243    0.0027419860    0.0032664634    0.0025185887    0.0034874145
       4.2808219    0.0030503942    0.0030022443    0.0026965151    0.0032175451    0.0024905179    0.0034342645
       4.2771600    0.0029610936    0.0029117049    0.0026015929    0.0031205676    0.0023859825    0.0033475401
       4.2735043    0.0029203357    0.0028691809    0.0025562418    0.0030749483    0.0023267552    0.0032737192
       4.2698548    0.0029225336    0.0028773128    0.0025885995    0.0030801709    0.0023663226    0.0032955297
       4.2662116    0.0029263167    0.0028920534    0.0026316216    0.0030934383    0.0024164084    0.0033030562
       4.2625746    0.0029217769    0.0028954012    0.0026515564    0.0030958625    0.0024491607    0.0033047260
       4.2589438    0.0029261499    0.0029110807    0.0026694053    0.0031033237    0.0025057129    0.0033398544
       4.2553191    0.0029277865    0.0029036613    0.0026575964    0.0031039729    0.0024977707    0.0033661855
       4.2517007    0.0029392192    0.0029365157    0.0027174773    0.0031327331    0.0025440216    0.0034124616
       4.2480884    0.0029518523    0.0029686976    0.0027680237    0.0031649478    0.0026146547    0.0034559574
       4.2444822    0.0029680532    0.0029979811    0.0028083122    0.0032264162    0.0026641163    0.0034907696
       4.2408821    0.0029844474    0.0030152856    0.0028410609    0.0032612161    0.0027035482    0.0035073327
       4.2372881    0.0030370878    0.0030803289    0.0029071384    0.0033461744    0.0027477569    0.0036140118
       4.2337003    0.0030600226    0.0031091717    0.0029370845    0.0033842115    0.0027856151    0.0036569145
       4.2301184    0.0030632696    0.0031210150    0.0029528103    0.0033994098    0.0028098850    0.0036914376
       4.2265427    0.0030830474    0.0031498381    0.0029758392    0.0034279571    0.0028372829    0.0037085827
       4.2229730    0.0031399309    0.0032201849    0.0030167080    0.0035228241    0.0028767135    0.0038347918
       4.2194093    0.0032250024    0.0033102230    0.0030768045    0.0036345713    0.0029386014    0.0039300877
